station_name,pollutantnotation,endtime,the_value,resolution,verification,station_local_id,concentration
Hafnarfjörður Norðurhella,NO2,2020-08-11 13:00:00,5.67934,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-12 09:00:00,19.904,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 17:00:00,6.5785,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 10:00:00,7.27666,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-12 04:00:00,6.267,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 11:00:00,8.0175,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 15:00:00,6.3825,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-12 07:00:00,6.39067,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-12 01:00:00,8.7935,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-12 00:00:00,5.23466,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 21:00:00,4.46083,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 22:00:00,4.2105,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 18:00:00,6.07784,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 12:00:00,5.5955,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 20:00:00,5.33733,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-12 06:00:00,7.87134,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 14:00:00,6.374,1h,3,STA-IS0046A,µg/m3
Hafnarfjörður Norðurhella,NO2,2020-08-11 23:00:00,5.62251,1h,3,STA-IS0046A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 19:00:00,2.52033,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 16:00:00,2.94,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 08:00:00,3.04066,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 05:00:00,3.40933,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 02:00:00,7.56734,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 03:00:00,5.81966,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 13:00:00,2.45117,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 09:00:00,2.4548,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 17:00:00,2.549,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 10:00:00,2.24267,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 04:00:00,4.84133,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 11:00:00,2.35633,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 15:00:00,2.328,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 07:00:00,2.94783,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 01:00:00,3.96317,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 00:00:00,2.56283,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 21:00:00,2.57283,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 22:00:00,2.625,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 18:00:00,2.538,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 12:00:00,2.41,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 20:00:00,2.48517,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-12 06:00:00,3.00017,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 14:00:00,2.319,1h,3,STA-IS0024A,µg/m3
Hveragerði Leikskólinn Óskaland,H2S,2020-08-11 23:00:00,2.426,1h,3,STA-IS0024A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 19:00:00,4.38866,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 16:00:00,1.6535,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 08:00:00,1.01617,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 05:00:00,0.297,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 02:00:00,0.928667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 03:00:00,0.937,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 13:00:00,10.8133,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 09:00:00,1.1334,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 17:00:00,2.582,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 10:00:00,1.30967,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 04:00:00,0.706667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 11:00:00,3.02934,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 15:00:00,2.22883,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 07:00:00,0.814334,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 01:00:00,0.901999,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 00:00:00,0.9445,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 21:00:00,2.1468,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 22:00:00,3.9806,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 18:00:00,4.16333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 12:00:00,11.0983,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 20:00:00,2.8575,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-12 06:00:00,1.18817,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 14:00:00,5.48217,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,H2S,2020-08-11 23:00:00,1.0825,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 19:00:00,2.74866,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 16:00:00,3.35683,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 08:00:00,4.67083,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 05:00:00,3.24383,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 02:00:00,3.79333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 03:00:00,3.508,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 13:00:00,4.68684,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 09:00:00,3.886,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 17:00:00,3.07983,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 10:00:00,4.83617,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 04:00:00,3.45167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 11:00:00,4.57917,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 15:00:00,3.864,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 07:00:00,4.71834,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 01:00:00,3.2845,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 00:00:00,2.8015,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 21:00:00,2.778,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 22:00:00,3.83883,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 18:00:00,2.98317,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 12:00:00,5.156,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 20:00:00,2.50283,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-12 06:00:00,4.00733,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 14:00:00,4.42484,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM10,2020-08-11 23:00:00,3.04283,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 19:00:00,1.72533,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 16:00:00,1.76967,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 08:00:00,1.83233,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 05:00:00,1.931,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 02:00:00,1.50367,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 03:00:00,1.69267,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 13:00:00,1.66367,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 09:00:00,1.662,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 17:00:00,1.42167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 10:00:00,1.5225,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 04:00:00,2.1555,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 11:00:00,1.78417,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 15:00:00,0.832167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 07:00:00,1.5725,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 01:00:00,1.69117,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 00:00:00,2.74133,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 21:00:00,33.7675,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 22:00:00,57.5616,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 18:00:00,2.00417,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 12:00:00,1.3265,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 20:00:00,1.10917,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-12 06:00:00,1.086,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 14:00:00,1.83817,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,SO2,2020-08-11 23:00:00,5.38634,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 19:00:00,0.208,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 16:00:00,0.117833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 08:00:00,0.950833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 05:00:00,0.388667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 02:00:00,0.1015,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 03:00:00,0.0661666,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 13:00:00,0.206667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 09:00:00,0.3072,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 17:00:00,0.2925,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 10:00:00,0.3315,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 04:00:00,0.266333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 11:00:00,0.270667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 15:00:00,0.222333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 07:00:00,0.566,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 01:00:00,0.149167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 00:00:00,1.28583,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 21:00:00,10.0982,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 22:00:00,12.7023,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 18:00:00,0.528334,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 12:00:00,0.301,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 20:00:00,0.508667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-12 06:00:00,0.304333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 14:00:00,0.204167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NOX as NO2,2020-08-11 23:00:00,2.94967,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 19:00:00,2.65917,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 16:00:00,2.66784,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 08:00:00,3.30333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 05:00:00,13.6517,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 02:00:00,9.00183,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 03:00:00,12.5317,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 13:00:00,3.02067,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 09:00:00,3.3104,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 17:00:00,2.3545,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 10:00:00,2.403,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 04:00:00,17.39,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 11:00:00,2.29267,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 15:00:00,2.3645,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 07:00:00,5.54134,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 01:00:00,5.34933,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 00:00:00,2.62283,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 21:00:00,2.4715,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 22:00:00,3.65967,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 18:00:00,2.94267,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 12:00:00,2.32367,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 20:00:00,2.39017,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-12 06:00:00,9.40533,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 14:00:00,2.74,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,PM2.5,2020-08-11 23:00:00,2.34983,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 19:00:00,0.157333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 16:00:00,0.120833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 08:00:00,0.3755,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 05:00:00,0.157167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 02:00:00,0.14,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 03:00:00,0.115167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 13:00:00,0.261667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 09:00:00,0.2236,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 17:00:00,0.187167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 10:00:00,0.180333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 04:00:00,0.160333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 11:00:00,0.179,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 15:00:00,0.161333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 07:00:00,0.221833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 01:00:00,0.104833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 00:00:00,0.184,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 21:00:00,1.42883,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 22:00:00,2.16,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 18:00:00,0.127333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 12:00:00,0.202833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 20:00:00,0.129833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-12 06:00:00,0.181167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 14:00:00,0.190333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO,2020-08-11 23:00:00,0.316167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 19:00:00,0.0506667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 16:00:00,-0.00283333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 08:00:00,0.575167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 05:00:00,0.2315,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 02:00:00,-0.0385,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 03:00:00,-0.049,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 13:00:00,-0.0548334,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 09:00:00,0.0834,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 17:00:00,0.105333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 10:00:00,0.151167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 04:00:00,0.106167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 11:00:00,0.0916667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 15:00:00,0.0613333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 07:00:00,0.343833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 01:00:00,0.0443333,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 00:00:00,1.1015,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 21:00:00,8.66734,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 22:00:00,10.5403,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 18:00:00,0.401,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 12:00:00,0.0981667,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 20:00:00,0.378833,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-12 06:00:00,0.123167,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 14:00:00,0.014,1h,3,STA-IS0025A,µg/m3
Grundartangi Kríuvarða,NO2,2020-08-11 23:00:00,2.634,1h,3,STA-IS0025A,µg/m3
Nesjavellir,H2S,2020-08-11 18:00:00,1.75,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 15:00:00,1.51383,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 07:00:00,0.0944667,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 04:00:00,0.276315,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 01:00:00,1.43589,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 02:00:00,0.857285,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 12:00:00,2.0452,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 08:00:00,0.0614034,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 16:00:00,1.40755,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 03:00:00,0.498312,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 10:00:00,1.63191,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 14:00:00,3.03238,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 06:00:00,0.049595,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 00:00:00,13.9173,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 23:00:00,3.20242,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 20:00:00,2.94264,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 21:00:00,1.88933,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 17:00:00,2.34277,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 11:00:00,1.91768,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 19:00:00,1.80195,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-12 05:00:00,0.434546,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 13:00:00,2.84108,1h,3,STA-IS0032A,µg/m3
Nesjavellir,H2S,2020-08-11 22:00:00,2.72773,1h,3,STA-IS0032A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 19:00:00,2.17062,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 16:00:00,1.99261,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 08:00:00,2.34797,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 05:00:00,2.17928,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 02:00:00,2.54982,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 03:00:00,2.56719,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 13:00:00,2.13043,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 09:00:00,2.06742,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 17:00:00,1.85337,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 10:00:00,1.46606,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 04:00:00,2.26083,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 11:00:00,2.24422,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 15:00:00,2.05434,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 07:00:00,2.11245,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 01:00:00,2.12499,1h,3,STA-IS0005A,µg/m3
