PM10,NO2,H2S,SO2,CO,datetime,ws,wd
2.0,30.5,4.5,0.4,0.2,2020-02-02 01:00:00,1.0,122.0
1.0,19.2,5.2,0.0,0.2,2020-02-02 02:00:00,1.2,124.0
2.0,5.7,17.7,0.0,0.1,2020-02-02 03:00:00,1.8,121.0
2.0,5.7,20.6,0.0,0.1,2020-02-02 04:00:00,1.6,122.0
2.0,0.0,50.0,0.9,0.1,2020-02-02 05:00:00,1.7,121.0
2.0,5.3,50.2,0.4,0.1,2020-02-02 06:00:00,1.5,128.0
2.0,15.4,28.6,0.0,0.2,2020-02-02 11:00:00,1.4,96.0
3.0,23.9,27.1,0.9,0.3,2020-02-02 12:00:00,1.3,95.0
2.0,25.2,4.7,0.0,0.3,2020-02-02 13:00:00,1.4,92.0
4.0,46.2,3.5,0.9,0.4,2020-02-02 14:00:00,1.3,109.0
5.0,57.5,4.2,2.2,0.4,2020-02-02 15:00:00,0.9,37.0
4.0,27.7,1.5,0.0,0.3,2020-02-02 16:00:00,1.1,68.0
4.0,33.3,2.5,0.4,0.3,2020-02-02 17:00:00,1.2,108.0
8.0,40.3,3.2,0.9,0.3,2020-02-02 18:00:00,1.4,110.0
6.0,25.8,1.5,0.4,0.2,2020-02-02 19:00:00,1.0,100.0
4.0,24.5,1.5,0.0,0.2,2020-02-02 20:00:00,1.7,111.0
6.0,39.9,1.5,0.4,0.3,2020-02-02 21:00:00,0.2,150.0
6.0,67.6,2.7,2.2,0.6,2020-02-02 22:00:00,0.5,181.0
9.0,56.6,2.0,2.2,0.7,2020-02-02 23:00:00,0.6,128.0
6.0,8.8,0.7,0.0,0.2,2020-02-03 00:00:00,1.7,109.0
1.0,-0.8,0.2,0.0,0.1,2020-02-03 08:00:00,3.0,103.0
2.0,12.6,0.2,0.0,0.2,2020-02-03 09:00:00,2.5,106.0
9.0,64.2,64.4,3.6,0.3,2020-02-03 11:00:00,1.0,128.0
9.0,77.0,31.8,3.1,0.5,2020-02-03 12:00:00,0.3,207.0
13.0,88.1,12.2,4.4,0.6,2020-02-03 13:00:00,0.7,289.0
11.0,69.8,18.4,2.7,0.5,2020-02-03 14:00:00,0.6,291.0
12.0,55.3,17.7,2.2,0.4,2020-02-03 15:00:00,0.8,331.0
9.0,59.7,6.0,2.2,0.6,2020-02-03 16:00:00,1.0,342.0
12.0,73.0,5.5,2.2,0.5,2020-02-03 17:00:00,0.7,155.0
18.0,87.4,4.7,2.2,0.6,2020-02-03 18:00:00,0.6,148.0
14.0,83.3,4.5,2.2,0.6,2020-02-03 19:00:00,0.4,189.0
13.0,91.8,4.7,3.1,0.7,2020-02-03 20:00:00,0.1,254.0
16.0,85.8,5.0,4.0,0.8,2020-02-03 21:00:00,0.8,238.0
16.0,66.4,3.0,1.8,0.6,2020-02-03 22:00:00,0.7,220.0
16.0,70.4,2.7,0.9,0.5,2020-02-03 23:00:00,1.0,140.0
11.0,36.5,1.5,0.0,0.3,2020-02-04 00:00:00,0.2,33.0
5.0,34.3,2.0,0.4,0.2,2020-02-04 01:00:00,0.3,123.0
6.0,20.1,1.5,0.0,0.2,2020-02-04 02:00:00,0.4,174.0
8.0,9.1,1.5,0.0,0.2,2020-02-04 03:00:00,0.5,127.0
7.0,0.9,2.0,0.0,0.1,2020-02-04 04:00:00,1.0,134.0
3.0,2.5,3.5,0.0,0.1,2020-02-04 05:00:00,0.6,161.0
3.0,5.3,2.7,1.8,0.2,2020-02-04 06:00:00,0.9,127.0
3.0,31.8,2.0,1.3,0.2,2020-02-04 07:00:00,0.9,129.0
6.0,51.6,3.5,0.9,0.3,2020-02-04 08:00:00,1.3,146.0
7.0,67.3,5.0,1.3,0.4,2020-02-04 09:00:00,2.1,130.0
6.0,18.0,-1.1,10.2,0.2,2020-02-05 13:00:00,6.0,209.0
8.0,23.9,-0.8,10.4,0.2,2020-02-05 14:00:00,4.6,202.0
7.0,23.1,-0.6,9.7,0.2,2020-02-05 15:00:00,3.9,199.0
7.0,21.2,-0.6,9.0,0.2,2020-02-05 16:00:00,3.8,184.0
3.0,29.2,-0.8,9.7,0.2,2020-02-05 17:00:00,3.7,190.0
1.0,20.8,-0.9,9.7,0.2,2020-02-05 18:00:00,4.2,182.0
3.0,11.0,-1.3,9.4,0.1,2020-02-05 19:00:00,3.6,166.0
2.0,5.5,-0.9,9.1,0.1,2020-02-05 20:00:00,5.1,169.0
1.0,4.2,-0.7,8.9,0.1,2020-02-05 21:00:00,5.1,165.0
1.0,3.0,-1.0,9.0,0.1,2020-02-05 22:00:00,5.9,172.0
2.0,2.3,-0.8,8.1,0.1,2020-02-05 23:00:00,5.7,170.0
3.0,1.6,-1.1,8.9,0.1,2020-02-06 00:00:00,6.0,168.0
9.0,0.9,-0.9,8.6,0.1,2020-02-06 01:00:00,6.9,172.0
6.0,0.7,-0.9,8.5,0.1,2020-02-06 02:00:00,7.2,159.0
2.0,0.4,-1.0,8.3,0.1,2020-02-06 03:00:00,6.2,146.0
1.0,0.4,-0.9,7.9,0.0,2020-02-06 04:00:00,5.8,143.0
7.0,1.1,-1.1,8.3,0.0,2020-02-06 05:00:00,7.8,158.0
14.0,2.9,-0.8,8.1,0.1,2020-02-06 06:00:00,9.8,169.0
31.0,3.3,-1.2,8.2,0.1,2020-02-06 07:00:00,9.5,179.0
24.0,11.6,-0.9,8.1,0.1,2020-02-06 08:00:00,7.4,191.0
22.0,17.4,-0.5,7.9,0.2,2020-02-06 09:00:00,5.9,197.0
19.0,13.5,-1.2,8.3,0.1,2020-02-06 10:00:00,5.3,195.0
23.0,17.4,-0.7,8.5,0.1,2020-02-06 11:00:00,4.6,194.0
20.0,16.9,-0.3,7.6,0.1,2020-02-06 12:00:00,4.3,192.0
19.0,18.2,-0.9,8.2,0.2,2020-02-06 13:00:00,4.2,192.0
16.0,20.0,-1.1,8.6,0.2,2020-02-06 14:00:00,4.0,191.0
19.0,21.0,-1.6,8.9,0.2,2020-02-06 15:00:00,3.6,190.0
13.0,21.8,-0.8,7.9,0.1,2020-02-06 16:00:00,3.3,183.0
19.0,32.2,-0.5,7.4,0.2,2020-02-06 17:00:00,2.9,175.0
20.0,22.6,-1.1,7.7,0.2,2020-02-06 18:00:00,3.3,167.0
22.0,13.1,-1.4,8.0,0.2,2020-02-06 19:00:00,3.8,163.0
17.0,10.3,-0.8,7.4,0.1,2020-02-06 20:00:00,3.7,155.0
15.0,7.2,-1.3,7.5,0.1,2020-02-06 21:00:00,4.2,155.0
16.0,5.2,-1.0,7.4,0.1,2020-02-06 22:00:00,4.7,149.0
19.0,4.4,-1.1,7.3,0.1,2020-02-06 23:00:00,4.7,148.0
16.0,2.9,-0.7,6.8,0.1,2020-02-07 00:00:00,4.8,143.0
13.0,2.2,-0.9,6.8,0.1,2020-02-07 01:00:00,4.8,142.0
9.0,1.1,-1.2,7.0,0.1,2020-02-07 02:00:00,5.3,134.0
6.0,1.0,-0.9,6.8,0.1,2020-02-07 03:00:00,6.3,134.0
4.0,0.8,6.5,6.7,0.1,2020-02-07 04:00:00,7.4,126.0
4.0,0.8,5.4,7.1,0.1,2020-02-07 05:00:00,7.4,121.0
1.0,1.1,0.2,6.6,0.1,2020-02-07 06:00:00,6.0,132.0
0.0,2.7,-0.7,6.4,0.1,2020-02-07 07:00:00,6.4,135.0
4.0,9.4,-0.9,6.4,0.1,2020-02-07 08:00:00,7.9,138.0
6.0,14.2,-0.9,6.9,0.1,2020-02-07 09:00:00,8.0,142.0
6.0,8.4,-1.1,6.6,0.1,2020-02-07 10:00:00,7.9,145.0
8.0,9.1,-1.3,6.9,0.1,2020-02-07 11:00:00,6.9,154.0
20.0,11.3,-1.4,7.0,0.1,2020-02-07 12:00:00,6.8,146.0
21.0,13.9,-1.1,6.8,0.1,2020-02-07 13:00:00,8.1,130.0
10.0,12.3,-0.5,6.3,0.1,2020-02-07 14:00:00,7.6,125.0
11.0,10.4,-0.7,6.4,0.1,2020-02-07 15:00:00,9.8,138.0
12.0,11.3,-0.9,6.0,0.1,2020-02-07 16:00:00,9.6,137.0
15.0,11.3,-0.8,6.0,0.1,2020-02-07 17:00:00,9.3,139.0
11.0,9.4,-0.8,6.1,0.1,2020-02-07 18:00:00,10.1,141.0
6.0,7.9,-1.0,6.1,0.1,2020-02-07 19:00:00,6.9,156.0
11.0,10.5,-1.0,5.7,0.1,2020-02-07 20:00:00,3.7,177.0
10.0,9.5,-0.7,5.4,0.1,2020-02-07 21:00:00,3.6,142.0
24.0,5.8,-1.0,5.6,0.1,2020-02-07 22:00:00,3.7,152.0
12.0,4.2,-1.2,6.2,0.1,2020-02-07 23:00:00,4.4,162.0
9.0,4.0,-1.3,6.1,0.1,2020-02-08 00:00:00,4.0,162.0
10.0,2.9,-1.4,6.1,0.1,2020-02-08 01:00:00,3.8,153.0
14.0,2.6,-1.0,5.3,0.1,2020-02-08 02:00:00,3.6,155.0
20.0,1.7,-1.0,5.3,0.1,2020-02-08 03:00:00,4.2,163.0
22.0,1.4,-1.2,5.3,0.1,2020-02-08 04:00:00,3.9,155.0
13.0,1.0,-1.4,5.2,0.1,2020-02-08 05:00:00,4.5,154.0
15.0,0.7,-1.2,5.2,0.1,2020-02-08 06:00:00,4.7,156.0
15.0,1.1,-1.2,5.4,0.1,2020-02-08 07:00:00,4.5,159.0
12.0,3.0,-1.6,5.4,0.1,2020-02-08 08:00:00,4.7,145.0
8.0,5.3,-0.9,5.6,0.1,2020-02-08 09:00:00,4.8,145.0
17.0,6.7,-1.4,5.5,0.1,2020-02-08 10:00:00,4.3,148.0
15.0,11.0,-1.3,5.5,0.1,2020-02-08 11:00:00,4.2,143.0
12.0,14.2,-1.5,5.5,0.1,2020-02-08 12:00:00,3.8,149.0
9.0,14.3,-1.0,5.3,0.1,2020-02-08 13:00:00,4.6,146.0
6.0,20.2,-1.1,5.5,0.1,2020-02-08 14:00:00,4.5,138.0
3.0,33.6,-0.7,4.8,0.2,2020-02-08 15:00:00,3.3,127.0
6.0,29.3,-0.6,5.1,0.2,2020-02-08 16:00:00,3.3,141.0
8.0,32.9,0.4,5.3,0.2,2020-02-08 17:00:00,2.9,118.0
9.0,44.6,-0.8,5.6,0.2,2020-02-08 18:00:00,3.2,126.0
8.0,29.4,0.8,5.0,0.1,2020-02-08 19:00:00,3.8,130.0
6.0,22.0,0.7,4.7,0.1,2020-02-08 20:00:00,3.8,125.0
5.0,18.9,-0.4,5.3,0.1,2020-02-08 21:00:00,2.6,133.0
3.0,12.3,-1.2,5.7,0.1,2020-02-08 22:00:00,2.3,105.0
2.0,11.3,-0.6,5.2,0.1,2020-02-08 23:00:00,3.1,116.0
2.0,5.8,5.3,4.7,0.1,2020-02-09 00:00:00,2.6,92.0
2.0,5.8,16.7,5.1,0.1,2020-02-09 01:00:00,1.9,90.0
2.0,5.4,12.2,4.6,0.1,2020-02-09 02:00:00,2.6,106.0
3.0,3.7,0.5,4.4,0.1,2020-02-09 03:00:00,1.8,80.0
2.0,2.9,23.0,4.3,0.1,2020-02-09 04:00:00,1.7,96.0
-1.0,4.7,22.4,4.8,0.1,2020-02-09 05:00:00,2.0,104.0
1.0,10.0,2.1,4.7,0.1,2020-02-09 06:00:00,1.9,115.0
4.0,4.9,-0.7,4.1,0.1,2020-02-09 07:00:00,1.2,122.0
4.0,27.9,0.6,4.6,0.1,2020-02-09 08:00:00,0.9,113.0
5.0,67.9,2.1,5.2,0.2,2020-02-09 09:00:00,0.6,135.0
5.0,42.1,2.2,4.6,0.2,2020-02-09 10:00:00,1.0,143.0
10.0,78.3,0.6,6.1,0.4,2020-02-09 11:00:00,0.3,142.0
23.0,105.5,0.2,8.2,0.7,2020-02-09 12:00:00,0.2,234.0
11.0,64.0,0.3,6.4,0.4,2020-02-09 13:00:00,1.0,120.0
18.0,83.7,-0.5,6.2,0.3,2020-02-09 14:00:00,0.9,152.0
18.0,76.0,-0.2,6.1,0.4,2020-02-09 15:00:00,0.6,181.0
15.0,90.7,-0.2,6.8,0.6,2020-02-09 16:00:00,0.8,218.0
13.0,97.7,-0.5,11.6,0.6,2020-02-09 17:00:00,1.1,238.0
14.0,98.3,-0.4,7.8,0.6,2020-02-09 18:00:00,1.6,233.0
11.0,99.1,-1.1,8.1,0.7,2020-02-09 19:00:00,0.4,193.0
14.0,107.2,-1.0,8.7,0.8,2020-02-09 20:00:00,0.4,238.0
14.0,94.0,-1.3,8.7,0.6,2020-02-09 21:00:00,0.4,186.0
12.0,89.3,-0.9,7.8,0.7,2020-02-09 22:00:00,0.4,223.0
7.0,62.5,-0.2,6.5,0.4,2020-02-09 23:00:00,0.9,262.0
3.0,33.6,-1.1,6.2,0.3,2020-02-10 00:00:00,1.6,211.0
6.0,33.2,-1.2,6.1,0.3,2020-02-10 01:00:00,1.2,322.0
6.0,1.6,-0.9,4.9,0.1,2020-02-10 02:00:00,3.1,348.0
5.0,1.3,-1.5,4.6,0.1,2020-02-10 03:00:00,4.5,340.0
4.0,0.8,-1.2,4.2,0.1,2020-02-10 04:00:00,4.4,346.0
2.0,2.6,-1.3,4.4,0.1,2020-02-10 05:00:00,4.2,351.0
2.0,1.2,-1.9,4.3,0.1,2020-02-10 06:00:00,4.6,340.0
1.0,1.1,-1.3,3.9,0.1,2020-02-10 07:00:00,6.1,337.0
1.0,3.9,-1.5,4.1,0.1,2020-02-10 08:00:00,7.0,338.0
1.0,8.3,-1.6,4.3,0.1,2020-02-10 09:00:00,6.8,341.0
1.0,9.9,-1.0,3.9,0.1,2020-02-10 10:00:00,6.1,340.0
0.0,12.1,-1.4,3.9,0.1,2020-02-10 11:00:00,5.0,342.0
6.0,11.3,-0.9,3.8,0.1,2020-02-10 12:00:00,5.1,338.0
7.0,11.0,-1.0,3.8,0.2,2020-02-10 13:00:00,6.1,340.0
5.0,6.4,-0.7,3.6,0.1,2020-02-10 14:00:00,7.4,336.0
6.0,10.7,-1.4,3.9,0.1,2020-02-10 15:00:00,8.4,335.0
11.0,12.5,-1.0,3.5,0.1,2020-02-10 16:00:00,9.3,337.0
9.0,13.7,-1.3,3.9,0.2,2020-02-10 17:00:00,8.3,337.0
6.0,10.1,-1.0,4.0,0.2,2020-02-10 18:00:00,6.3,336.0
8.0,11.7,-1.6,4.1,0.2,2020-02-10 19:00:00,4.9,343.0
9.0,9.3,-0.7,3.1,0.2,2020-02-10 20:00:00,3.9,0.0
7.0,6.7,-1.3,3.1,0.1,2020-02-10 21:00:00,4.1,357.0
9.0,6.4,-1.0,3.3,0.1,2020-02-10 22:00:00,5.5,7.0
8.0,4.4,-0.4,2.5,0.1,2020-02-10 23:00:00,5.6,11.0
7.0,4.5,-1.3,3.3,0.1,2020-02-11 00:00:00,4.6,10.0
5.0,1.3,-1.1,3.3,0.1,2020-02-11 01:00:00,5.1,348.0
3.0,2.0,-0.8,2.4,0.1,2020-02-11 02:00:00,3.6,343.0
2.0,0.6,-1.5,3.1,0.1,2020-02-11 03:00:00,5.5,2.0
4.0,0.3,-1.0,2.1,0.1,2020-02-11 04:00:00,2.5,29.0
7.0,1.3,-1.1,2.4,0.1,2020-02-11 05:00:00,3.3,15.0
10.0,1.7,-0.9,2.2,0.1,2020-02-11 06:00:00,3.5,19.0
8.0,9.1,-1.0,2.2,0.1,2020-02-11 07:00:00,1.2,22.0
8.0,15.5,-1.2,2.7,0.2,2020-02-11 08:00:00,1.8,359.0
9.0,29.3,-0.9,3.1,0.2,2020-02-11 09:00:00,3.3,11.0
5.0,21.6,-0.9,2.9,0.2,2020-02-11 10:00:00,4.0,19.0
6.0,28.0,-0.8,2.9,0.2,2020-02-11 11:00:00,3.5,18.0
7.0,48.1,-1.4,3.9,0.3,2020-02-11 12:00:00,1.3,42.0
9.0,35.0,-1.1,3.8,0.3,2020-02-11 13:00:00,1.6,35.0
9.0,29.4,-0.5,2.8,0.2,2020-02-11 14:00:00,0.8,24.0
7.0,47.5,-0.7,3.2,0.3,2020-02-11 15:00:00,0.6,20.0
33.0,59.1,-0.3,3.5,0.4,2020-02-11 16:00:00,0.5,223.0
8.0,36.5,-1.0,3.3,0.3,2020-02-11 17:00:00,1.3,86.0
60.0,90.6,-0.8,6.4,0.8,2020-02-11 18:00:00,0.5,223.0
65.0,63.2,-0.9,4.5,0.5,2020-02-11 19:00:00,0.3,263.0
32.0,50.5,-1.3,4.3,0.3,2020-02-11 20:00:00,0.8,176.0
74.0,74.3,-0.8,4.2,0.5,2020-02-11 21:00:00,0.6,197.0
89.0,83.8,-0.4,3.9,0.5,2020-02-11 22:00:00,0.5,164.0
70.0,75.9,-0.6,3.7,0.5,2020-02-11 23:00:00,0.4,197.0
56.0,75.8,-0.6,3.7,0.5,2020-02-12 00:00:00,0.4,173.0
45.0,49.2,-0.7,3.0,0.2,2020-02-12 01:00:00,1.0,133.0
23.0,37.4,-0.6,2.8,0.2,2020-02-12 02:00:00,0.4,151.0
4.0,10.5,-0.8,2.1,0.1,2020-02-12 03:00:00,0.9,124.0
3.0,4.6,-1.0,2.0,0.1,2020-02-12 04:00:00,0.9,129.0
4.0,9.9,-1.1,2.2,0.1,2020-02-12 05:00:00,0.9,132.0
9.0,26.8,0.4,2.7,0.2,2020-02-12 06:00:00,0.5,133.0
17.0,44.4,7.8,2.5,0.2,2020-02-12 07:00:00,0.8,135.0
45.0,88.5,15.8,4.1,0.5,2020-02-12 08:00:00,0.6,141.0
50.0,112.6,18.2,6.7,0.7,2020-02-12 09:00:00,0.8,141.0
109.0,104.4,16.2,6.1,0.5,2020-02-12 10:00:00,0.6,147.0
114.0,95.4,7.4,5.1,0.5,2020-02-12 11:00:00,0.8,127.0
151.0,83.8,5.6,4.7,0.3,2020-02-12 12:00:00,1.1,131.0
55.0,53.0,0.7,3.1,0.3,2020-02-12 13:00:00,1.9,114.0
10.0,19.0,9.7,3.1,0.2,2020-02-12 14:00:00,3.0,109.0
10.0,21.3,5.9,2.6,0.2,2020-02-12 15:00:00,2.9,111.0
24.0,33.2,31.5,2.2,0.2,2020-02-12 16:00:00,2.6,114.0
52.0,50.5,44.3,2.8,0.3,2020-02-12 17:00:00,2.2,116.0
33.0,38.8,53.1,2.5,0.3,2020-02-12 18:00:00,1.8,111.0
13.0,28.5,64.9,2.7,0.2,2020-02-12 19:00:00,1.6,89.0
14.0,23.8,12.9,1.8,0.2,2020-02-12 20:00:00,1.4,76.0
13.0,15.5,10.7,1.7,0.1,2020-02-12 21:00:00,1.7,99.0
10.0,15.1,4.1,1.6,0.2,2020-02-12 22:00:00,1.2,93.0
9.0,13.3,20.2,1.6,0.2,2020-02-12 23:00:00,1.4,102.0
8.0,4.2,42.5,1.9,0.1,2020-02-13 00:00:00,2.3,105.0
7.0,2.3,13.1,1.4,0.1,2020-02-13 01:00:00,1.9,100.0
5.0,1.1,0.1,1.1,0.1,2020-02-13 02:00:00,1.9,83.0
4.0,0.9,-0.2,0.8,0.1,2020-02-13 03:00:00,1.5,102.0
2.0,0.7,-0.8,1.8,0.1,2020-02-13 04:00:00,2.3,96.0
5.0,0.9,-0.2,0.8,0.1,2020-02-13 05:00:00,1.9,95.0
6.0,1.4,-0.4,0.9,0.1,2020-02-13 06:00:00,2.2,96.0
3.0,2.3,-0.3,0.8,0.1,2020-02-13 07:00:00,2.3,87.0
3.0,9.8,-0.8,1.2,0.1,2020-02-13 08:00:00,3.0,94.0
7.0,18.9,-0.3,1.2,0.2,2020-02-13 09:00:00,2.5,73.0
11.0,11.1,-0.3,0.8,0.1,2020-02-13 10:00:00,4.1,85.0
10.0,9.7,-0.6,1.2,0.1,2020-02-13 11:00:00,4.9,102.0
7.0,11.2,-0.7,1.0,0.2,2020-02-13 12:00:00,5.1,101.0
11.0,10.9,-0.5,1.0,0.2,2020-02-13 13:00:00,5.5,100.0
19.0,9.1,-1.0,1.4,0.1,2020-02-13 14:00:00,6.4,99.0
29.0,9.9,-0.8,0.7,0.1,2020-02-13 15:00:00,6.9,100.0
10.0,12.7,-1.1,1.0,0.1,2020-02-13 16:00:00,4.9,78.0
19.0,14.2,-0.9,1.4,0.2,2020-02-13 17:00:00,5.5,88.0
17.0,11.8,-0.5,0.6,0.2,2020-02-13 18:00:00,5.6,90.0
26.0,7.8,-1.0,1.0,0.2,2020-02-13 19:00:00,6.6,92.0
31.0,5.7,-0.9,0.6,0.1,2020-02-13 20:00:00,8.8,102.0
13.0,4.9,-1.6,0.7,0.1,2020-02-13 21:00:00,9.1,103.0
9.0,3.7,-1.2,0.7,0.1,2020-02-13 22:00:00,8.5,103.0
8.0,3.7,-1.2,1.0,0.1,2020-02-13 23:00:00,9.2,105.0
3.0,2.7,-0.6,0.1,0.1,2020-02-14 00:00:00,9.2,105.0
1.0,2.0,1.5,0.1,0.1,2020-02-14 01:00:00,8.7,108.0
5.0,3.3,-0.7,0.2,0.1,2020-02-14 02:00:00,10.3,102.0
2.0,3.8,-1.1,-0.1,0.1,2020-02-14 03:00:00,12.2,101.0
-1.0,3.9,-1.0,-0.1,0.1,2020-02-14 04:00:00,13.3,101.0
0.0,3.5,-0.9,0.0,0.1,2020-02-14 05:00:00,13.7,103.0
1.0,3.4,-1.2,0.2,0.1,2020-02-14 06:00:00,14.0,106.0
2.0,3.6,-1.3,0.2,0.1,2020-02-14 07:00:00,15.7,115.0
1.0,3.9,-1.2,-0.3,0.1,2020-02-14 08:00:00,16.3,114.0
0.0,4.4,-0.8,-0.5,0.1,2020-02-14 09:00:00,15.3,109.0
0.0,4.6,-1.2,-0.2,0.1,2020-02-14 10:00:00,13.7,104.0
3.0,4.4,-1.3,-0.6,0.1,2020-02-14 11:00:00,11.3,101.0
3.0,5.4,-1.5,-0.2,0.1,2020-02-14 12:00:00,11.7,100.0
1.0,6.0,-1.2,-0.3,0.1,2020-02-14 13:00:00,12.3,100.0
9.0,15.6,-0.5,1.3,0.2,2020-02-16 16:00:00,2.4,332.0
11.0,12.7,-0.7,-0.5,0.2,2020-02-16 17:00:00,2.5,337.0
15.0,13.1,-1.1,0.2,0.2,2020-02-16 18:00:00,3.3,356.0
11.0,12.4,-1.2,0.3,0.1,2020-02-16 19:00:00,3.5,343.0
7.0,4.7,-1.1,-0.6,0.1,2020-02-16 20:00:00,4.1,341.0
1.0,9.2,-0.8,-0.6,0.2,2020-02-16 21:00:00,2.9,357.0
0.0,5.0,-1.2,-0.2,0.1,2020-02-16 22:00:00,3.5,11.0
0.0,3.3,-0.9,-1.0,0.1,2020-02-16 23:00:00,3.2,39.0
-1.0,2.0,-1.2,-0.4,0.1,2020-02-17 00:00:00,2.6,32.0
1.0,1.2,-1.3,-0.6,0.1,2020-02-17 01:00:00,5.2,19.0
3.0,0.7,-1.0,-0.8,0.1,2020-02-17 02:00:00,5.2,18.0
1.0,1.1,-1.4,-0.5,0.1,2020-02-17 03:00:00,5.6,2.0
0.0,0.6,-1.2,-0.9,0.1,2020-02-17 04:00:00,4.8,5.0
1.0,2.0,-1.0,-1.2,0.1,2020-02-17 05:00:00,4.9,337.0
3.0,0.4,-1.1,-0.9,0.1,2020-02-17 06:00:00,6.3,338.0
6.0,2.2,-0.9,-0.6,0.1,2020-02-17 07:00:00,4.0,335.0
12.0,29.8,-0.7,0.2,0.2,2020-02-17 08:00:00,1.0,353.0
10.0,23.9,-1.1,0.3,0.2,2020-02-17 09:00:00,1.7,56.0
5.0,13.3,-1.1,-0.3,0.1,2020-02-17 10:00:00,2.1,53.0
7.0,17.0,-1.1,0.3,0.1,2020-02-17 11:00:00,2.3,41.0
8.0,14.5,-1.5,-0.1,0.1,2020-02-17 12:00:00,3.2,68.0
7.0,24.9,-1.2,-0.3,0.2,2020-02-17 13:00:00,2.5,47.0
8.0,21.7,-0.8,-0.5,0.2,2020-02-17 14:00:00,1.3,43.0
22.0,39.9,-0.7,0.0,0.2,2020-02-17 15:00:00,1.3,355.0
12.0,16.0,-1.2,-0.2,0.1,2020-02-17 16:00:00,1.6,68.0
43.0,41.2,-0.6,0.0,0.4,2020-02-17 17:00:00,0.9,64.0
49.0,41.6,-0.8,0.3,0.3,2020-02-17 18:00:00,1.7,102.0
12.0,13.1,-1.3,-0.2,0.1,2020-02-17 19:00:00,3.0,87.0
28.0,23.7,-0.9,-0.5,0.2,2020-02-17 20:00:00,1.7,109.0
54.0,50.5,-0.8,0.2,0.3,2020-02-17 21:00:00,0.5,195.0
55.0,46.9,-1.1,0.6,0.3,2020-02-17 22:00:00,0.2,109.0
52.0,61.0,-0.4,1.0,0.4,2020-02-17 23:00:00,0.7,233.0
41.0,61.0,-0.2,0.8,0.4,2020-02-18 00:00:00,0.6,200.0
47.0,61.8,0.1,0.8,0.4,2020-02-18 01:00:00,0.6,147.0
11.0,19.5,-0.7,-0.8,0.2,2020-02-18 02:00:00,0.5,148.0
9.0,8.8,-1.3,-0.2,0.1,2020-02-18 03:00:00,0.7,191.0
6.0,13.4,-1.3,-0.4,0.1,2020-02-18 04:00:00,0.4,171.0
6.0,9.4,-1.1,0.3,0.1,2020-02-18 05:00:00,0.6,200.0
8.0,30.8,-0.9,0.1,0.2,2020-02-18 06:00:00,0.3,141.0
11.0,53.3,-0.9,0.2,0.3,2020-02-18 07:00:00,0.4,134.0
14.0,75.4,-0.7,1.2,0.5,2020-02-18 08:00:00,0.7,142.0
21.0,87.1,-0.4,1.8,0.6,2020-02-18 09:00:00,0.6,137.0
84.0,93.5,-0.5,3.3,0.8,2020-02-18 10:00:00,0.3,170.0
122.0,102.5,-0.6,4.9,0.8,2020-02-18 11:00:00,0.4,131.0
132.0,93.3,-0.6,4.4,0.8,2020-02-18 12:00:00,0.5,148.0
73.0,74.0,1.4,3.3,0.5,2020-02-18 13:00:00,1.3,91.0
24.0,30.6,17.1,0.6,0.2,2020-02-18 14:00:00,2.1,112.0
23.0,19.5,40.0,0.2,0.2,2020-02-18 15:00:00,2.9,119.0
112.0,44.0,16.5,2.1,0.4,2020-02-18 16:00:00,0.9,201.0
123.0,76.9,3.8,4.8,0.7,2020-02-18 17:00:00,1.0,230.0
53.0,54.2,1.3,1.1,0.4,2020-02-18 18:00:00,1.5,198.0
5.0,42.2,0.5,0.1,0.3,2020-02-18 19:00:00,1.6,197.0
10.0,38.9,-1.0,0.7,0.3,2020-02-18 20:00:00,1.7,234.0
11.0,29.8,-0.7,0.5,0.2,2020-02-18 21:00:00,1.3,190.0
14.0,23.9,2.7,-0.0,0.2,2020-02-18 22:00:00,1.1,189.0
15.0,31.0,6.3,-0.2,0.2,2020-02-18 23:00:00,1.1,198.0
11.0,21.3,0.9,-0.6,0.2,2020-02-19 00:00:00,1.7,205.0
6.0,18.7,-1.1,-0.6,0.1,2020-02-19 01:00:00,1.2,138.0
2.0,14.7,-1.3,-0.4,0.1,2020-02-19 02:00:00,1.2,125.0
2.0,22.4,-0.5,-1.6,0.1,2020-02-19 03:00:00,0.6,115.0
4.0,14.1,-0.9,-0.8,0.1,2020-02-19 04:00:00,0.8,102.0
6.0,16.2,-1.2,-0.8,0.1,2020-02-19 05:00:00,1.7,120.0
6.0,7.7,4.5,-1.1,0.1,2020-02-19 06:00:00,1.4,125.0
4.0,12.3,10.7,-0.3,0.1,2020-02-19 07:00:00,1.4,85.0
4.0,32.6,44.5,-0.2,0.2,2020-02-19 08:00:00,2.5,118.0
8.0,27.0,26.2,-0.2,0.1,2020-02-19 09:00:00,3.3,100.0
6.0,14.9,-0.9,-0.5,0.1,2020-02-19 10:00:00,3.6,87.0
3.0,11.7,-0.6,-1.4,0.1,2020-02-19 11:00:00,3.3,88.0
2.0,16.5,-1.2,-0.7,0.1,2020-02-19 12:00:00,3.1,90.0
3.0,12.2,0.0,-1.8,0.1,2020-02-19 13:00:00,4.2,89.0
4.0,14.5,-0.9,-1.0,0.2,2020-02-19 14:00:00,3.6,79.0
